Address,Port,Address Type,Latency (ms),Latest fetch,Online since
84.174.118.66,8333,IPv4,17.444444444444443,1671496200,1670716800
84.185.56.233,8333,IPv4,9.0,1626909300,1626480000
84.194.55.181,8333,IPv4,41.666666666666664,1671571800,1654128000
84.198.45.125,8333,IPv4,37.020833333333336,1626846300,1609200000
84.2.185.172,8333,IPv4,40.666666666666664,1626909300,1626566400
84.202.105.246,8333,IPv4,53.416666666666664,1626846300,1623974400
84.210.193.207,8333,IPv4,54.78,1626821100,1621987200
84.212.145.24,8333,IPv4,61.17101449275362,1626820200,1595203200
84.212.233.15,8333,IPv4,29.379310344827587,1671571800,1668988800
84.212.245.37,8333,IPv4,43.3448275862069,1626821100,1623628800
84.212.250.209,8333,IPv4,38.016666666666666,1671496200,1666310400
84.213.207.54,8333,IPv4,44.19491525423729,1671495300,1661299200
84.213.216.168,8333,IPv4,35.0,1626846300,1626739200
84.213.237.129,8333,IPv4,37.73076923076923,1626845400,1623196800
84.213.4.115,8333,IPv4,36.7816091954023,1626820200,1618531200
84.216.51.36,8333,IPv4,46.75297619047619,1626846300,1595289600
84.217.84.13,55674,IPv4,39.51136363636363,1671505200,1639958400
84.217.84.13,8333,IPv4,40.189189189189186,1671496200,1668297600
84.22.114.15,8333,IPv4,13.07,1626820200,1608595200
84.22.139.57,8333,IPv4,111.38297872340425,1626909300,1618099200
84.226.99.83,8333,IPv4,16.714285714285715,1626846300,1626220800
84.234.201.188,8333,IPv4,45.888888888888886,1626821100,1625616000
84.243.234.99,8333,IPv4,17.15,1671496200,1649030400
84.246.200.122,8333,IPv4,153.2108262108262,1671496200,1639958400
84.25.187.226,8333,IPv4,32.111111111111114,1671495300,1669334400
84.251.160.71,5941,IPv4,51.425925925925924,1671496200,1666656000
84.254.90.125,8333,IPv4,14.455840455840455,1626845400,1595289600
84.255.244.61,8333,IPv4,24.331058020477816,1671496200,1644969600
84.26.224.212,8333,IPv4,24.42105263157895,1626908400,1624838400
84.27.217.211,8333,IPv4,27.0,1626845400,1626652800
84.28.239.104,8333,IPv4,23.52,1671504300,1669334400
84.28.57.90,8333,IPv4,27.19047619047619,1626821100,1618444800
84.32.248.69,8333,IPv4,31.0,1671572700,1670112000
84.38.133.109,8333,IPv4,14.321428571428571,1626908400,1616803200
84.38.188.114,8333,IPv4,32.5,1626821100,1621123200
84.38.3.249,8333,IPv4,343.01149425287355,1626846300,1595289600
84.39.181.225,8333,IPv4,52.333333333333336,1626820200,1626134400
84.40.94.170,8333,IPv4,33.006079027355625,1671496200,1639958400
84.40.96.129,8333,IPv4,40.96551724137931,1626909300,1611014400
84.43.181.174,8333,IPv4,95.38888888888889,1671571800,1668297600
84.44.245.143,8333,IPv4,28.791666666666668,1626909300,1624406400
84.46.121.222,8333,IPv4,30.939393939393938,1626908400,1623715200
84.46.249.200,8333,IPv4,43.666666666666664,1671572700,1671235200
84.47.70.89,8333,IPv4,28.09090909090909,1671504300,1670544000
84.48.91.185,8333,IPv4,35.026315789473685,1671496200,1668211200
84.50.41.7,8333,IPv4,46.1294964028777,1671504300,1646870400
84.52.98.207,8333,IPv4,38.2289156626506,1671496200,1663977600
84.54.23.48,8333,IPv4,17.337078651685392,1671496200,1663718400
84.59.204.213,8333,IPv4,25.0,1626909300,1626134400
84.60.229.160,8333,IPv4,27.615384615384617,1671571800,1665705600
84.63.48.100,8333,IPv4,15.125,1626845400,1625875200
84.65.18.162,8333,IPv4,34.241379310344826,1671496200,1668902400
84.69.93.168,8333,IPv4,32.0,1671571800,1671408000
84.70.239.239,8333,IPv4,27.7,1626846300,1625616000
84.71.1.134,8333,IPv4,27.0,1626909300,1624665600
84.72.111.202,8333,IPv4,54.35820895522388,1626909300,1620259200
84.73.168.78,8333,IPv4,46.083333333333336,1671496200,1667174400
84.73.36.89,8333,IPv4,30.84049079754601,1671496200,1654473600
84.73.8.104,8333,IPv4,84.5,1671496200,1654041600
84.75.25.24,8333,IPv4,24.306122448979593,1626846300,1622160000
84.75.253.40,8333,IPv4,27.61864406779661,1626909300,1615248000
84.75.28.247,8333,IPv4,22.526027397260275,1671504300,1639958400
84.80.143.197,8333,IPv4,27.733333333333334,1626820200,1625011200
84.80.197.174,8333,IPv4,17.534818941504177,1671495300,1639958400
84.80.83.160,8333,IPv4,17.276315789473685,1671495300,1664928000
84.85.0.45,8333,IPv4,16.285714285714285,1626846300,1625961600
84.85.249.104,8333,IPv4,16.0,1626846300,1626739200
84.85.95.225,8333,IPv4,14.038461538461538,1671495300,1669248000
84.86.219.94,8333,IPv4,27.182926829268293,1671496200,1657152000
84.92.92.247,8333,IPv4,30.70414201183432,1626909300,1595289600
85.10.192.20,8333,IPv4,2.5252100840336134,1671572700,1650931200
85.10.195.47,8333,IPv4,3.0,1626820200,1603497600
85.10.199.220,8333,IPv4,3.019455252918288,1626846300,1603411200
85.10.201.29,8446,IPv4,966.6895604395604,1671496200,1639958400
85.10.203.112,8333,IPv4,2.9862637362637363,1671496200,1639958400
85.10.203.186,8333,IPv4,556.4771241830065,1626909300,1612483200
85.10.206.14,8333,IPv4,2.974212034383954,1626845400,1595289600
85.10.206.179,8333,IPv4,3.059322033898305,1626821100,1595203200
85.10.248.121,8333,IPv4,2.963276836158192,1626846300,1595289600
85.10.27.100,8444,IPv4,24.105263157894736,1671503400,1667692800
85.114.132.48,8333,IPv4,10.6875,1626909300,1609200000
85.118.207.192,8333,IPv4,37.28787878787879,1671504300,1665792000
85.119.80.219,8333,IPv4,24.72079772079772,1626845400,1595289600
85.119.83.25,8333,IPv4,16.674157303370787,1626846300,1610582400
85.12.241.144,8333,IPv4,111.61538461538461,1626908400,1625097600
85.13.237.23,8333,IPv4,19.640449438202246,1626846300,1595289600
85.14.79.26,8333,IPv4,23.083815028901736,1626846300,1595289600
85.145.27.228,8333,IPv4,22.5,1626821100,1625875200
85.15.179.171,11080,IPv4,74.85,1626822000,1608595200
85.152.0.87,8333,IPv4,50.333333333333336,1626820200,1625270400
85.152.144.6,8333,IPv4,57.76,1626820200,1624060800
85.159.212.4,8333,IPv4,21.243243243243242,1671496200,1651276800
85.159.213.229,8333,IPv4,20.986301369863014,1671572700,1639958400
85.159.233.1,8333,IPv4,12.24,1626846300,1615248000
85.159.237.71,8333,IPv4,14.113960113960115,1626821100,1595203200
85.163.224.168,8333,IPv4,249.42748091603053,1626909300,1614729600
85.163.23.103,8333,IPv4,22.633136094674555,1671571800,1642291200
85.165.31.82,8333,IPv4,40.30434782608695,1626846300,1624406400
85.165.42.115,8333,IPv4,39.345454545454544,1671571800,1666742400
85.165.65.75,8333,IPv4,57.0,1626846300,1626220800
85.165.90.90,8333,IPv4,46.94736842105263,1671504300,1666569600
85.166.10.92,8333,IPv4,45.48,1671496200,1667174400
85.166.254.1,8333,IPv4,35.4,1626846300,1626307200
85.17.131.134,8333,IPv4,12.240331491712707,1671503400,1639958400
85.17.131.145,8333,IPv4,12.30327868852459,1671489000,1639872000
85.17.170.22,8333,IPv4,11.627802690582959,1626821100,1606262400
85.17.170.30,8333,IPv4,11.827794561933535,1671496200,1639958400
85.17.170.33,8333,IPv4,11.905027932960893,1671496200,1639958400
85.17.172.80,8333,IPv4,43.94736842105263,1671496200,1668211200
85.17.190.17,8333,IPv4,1790.314049586777,1626846300,1615593600
85.17.25.69,8333,IPv4,12.684931506849315,1671495300,1639958400
85.170.178.143,8333,IPv4,29.5625,1626846300,1624752000
85.170.233.95,8333,IPv4,39.01020408163265,1626909300,1608595200
85.173.165.66,8333,IPv4,71.87845303867404,1671496200,1639958400
85.184.138.108,8333,IPv4,17.428571428571427,1626908400,1624579200
85.184.176.14,8333,IPv4,18.857142857142858,1671496200,1670889600
85.184.191.133,8333,IPv4,17.5625,1671496200,1669939200
85.190.0.5,8333,IPv4,7.929577464788732,1626909300,1595289600
85.193.135.111,8333,IPv4,1224.9333333333334,1626820200,1614297600
85.194.238.134,8333,IPv4,35.08108108108108,1671504300,1649030400
85.194.238.150,8333,IPv4,35.0625,1671571800,1670025600
85.195.107.254,8333,IPv4,5.673972602739726,1671496200,1639958400
85.195.232.197,8333,IPv4,13.197368421052632,1626820200,1606176000
85.195.232.51,8333,IPv4,14.574468085106384,1671496200,1667433600
85.195.251.11,8333,IPv4,11.976190476190476,1626821100,1622851200
85.195.251.16,8333,IPv4,12.065217391304348,1671571800,1667174400
85.195.54.110,8333,IPv4,42.8348623853211,1626846300,1606089600
85.196.173.25,8333,IPv4,31.346153846153847,1626821100,1624060800
85.196.174.53,8333,IPv4,33.049180327868854,1671496200,1666137600
85.206.160.63,8333,IPv4,50.40909090909091,1671572700,1665705600
85.208.51.117,8333,IPv4,13.743589743589743,1671495300,1668124800
85.208.69.11,8333,IPv4,28.899497487437184,1671495300,1654300800
85.208.69.12,8333,IPv4,28.77922077922078,1671504300,1654300800
85.208.70.228,8333,IPv4,21.343642611683848,1671504300,1646265600
85.208.70.229,8333,IPv4,24.73076923076923,1671496200,1658016000
85.208.71.11,8333,IPv4,16.140350877192983,1671571800,1666569600
85.208.71.16,8333,IPv4,16.271653543307085,1671503400,1649548800
85.208.71.18,8333,IPv4,41.58522727272727,1626821100,1610323200
85.208.71.19,8333,IPv4,41.21468926553672,1626909300,1610841600
85.208.71.20,8333,IPv4,425.92045454545456,1626846300,1611014400
85.208.71.25,8333,IPv4,39.613861386138616,1626909300,1617580800
85.208.71.28,8333,IPv4,34.25,1626909300,1625616000
85.208.71.31,8333,IPv4,16.39080459770115,1671496200,1663977600
85.208.71.36,8333,IPv4,16.25531914893617,1671504300,1667174400
85.208.71.38,8333,IPv4,19.14804469273743,1671503400,1639958400
85.208.71.39,8333,IPv4,16.4,1671496200,1669766400
85.208.71.7,8333,IPv4,15.333333333333334,1671504300,1654905600
85.212.57.4,8333,IPv4,24.77777777777778,1626845400,1624924800
85.212.58.216,8333,IPv4,20.0,1671504300,1671408000
85.214.103.48,8333,IPv4,16.265560165975103,1626908400,1604880000
85.214.112.222,8333,IPv4,33.75414364640884,1671496200,1639958400
85.214.118.71,8333,IPv4,15.984905660377358,1671496200,1648339200
85.214.121.210,8333,IPv4,15.0,1626821100,1622419200
85.214.123.127,8333,IPv4,16.281690140845072,1671495300,1639958400
85.214.136.45,8333,IPv4,15.090909090909092,1626820200,1620432000
85.214.137.225,8333,IPv4,15.264367816091953,1671496200,1663113600
85.214.143.87,8333,IPv4,15.904109589041095,1626821100,1606521600
85.214.148.143,8333,IPv4,15.756476683937823,1626821100,1609200000
85.214.161.252,8333,IPv4,15.461538461538462,1626845400,1625270400
85.214.166.228,8333,IPv4,15.615384615384615,1671488100,1669161600
85.214.185.51,8333,IPv4,16.694285714285716,1626820200,1595203200
85.214.187.13,8333,IPv4,15.62295081967213,1626820200,1609804800
85.214.187.210,8333,IPv4,16.806094182825486,1671571800,1639958400
85.214.204.63,8333,IPv4,15.895604395604396,1671495300,1639958400
85.214.223.36,8333,IPv4,15.34375,1671571800,1667865600
85.214.228.203,8333,IPv4,15.627397260273973,1671495300,1639958400
85.214.238.3,8333,IPv4,14.914893617021276,1626909300,1622332800
85.214.32.221,8333,IPv4,79.44444444444444,1626821100,1624579200
85.214.48.208,8333,IPv4,15.27659574468085,1626845400,1613952000
85.214.53.95,8333,IPv4,16.691860465116278,1626909300,1595289600
85.214.65.20,8333,IPv4,15.0,1671496200,1669507200
85.214.67.203,8333,IPv4,15.0,1626846300,1626652800
85.214.77.194,8333,IPv4,14.88888888888889,1626820200,1625875200
85.214.82.62,8333,IPv4,26.641025641025642,1671505200,1663372800
85.214.89.154,8333,IPv4,16.77777777777778,1626846300,1625875200
85.214.90.161,8333,IPv4,15.577464788732394,1626909300,1620086400
85.215.9.88,8333,IPv4,16.82051282051282,1626822000,1595203200
85.215.91.221,8333,IPv4,15.148514851485148,1671571800,1662768000
85.215.92.224,8333,IPv4,17.423728813559322,1671496200,1639958400
85.216.149.129,8333,IPv4,53.234693877551024,1626846300,1617580800
85.218.38.177,8333,IPv4,32.88235294117647,1671496200,1670025600
85.220.190.246,8333,IPv4,5.1210191082802545,1626846300,1612396800
85.224.251.106,8333,IPv4,44.471698113207545,1626820200,1621641600
85.225.149.187,8333,IPv4,31.01492537313433,1626909300,1620518400
85.229.132.204,8333,IPv4,37.375,1626820200,1624406400
85.23.24.123,8333,IPv4,35.50187265917603,1671572700,1648339200
85.230.75.30,8333,IPv4,39.574074074074076,1626821100,1621468800
85.233.255.46,8333,IPv4,378.22,1626908400,1616284800
85.234.145.132,8333,IPv4,17.820121951219512,1671495300,1642982400
85.236.190.252,8333,IPv4,63.17391304347826,1671496200,1667433600
85.238.184.237,8333,IPv4,25.137931034482758,1671571800,1661472000
85.24.135.103,8333,IPv4,26.0,1626909300,1625011200
85.240.101.138,8333,IPv4,40.5,1626820200,1625702400
85.240.136.169,8333,IPv4,41.73381294964029,1626845400,1614038400
85.240.233.220,8333,IPv4,266.8333333333333,1626908400,1626220800
85.241.56.89,8333,IPv4,45.333333333333336,1626821100,1626480000
85.243.153.189,8333,IPv4,43.0,1671504300,1671408000
85.243.170.111,8333,IPv4,42.86466165413534,1671495300,1659657600
85.243.67.135,8333,IPv4,44.45,1626820200,1615507200
85.245.145.254,8333,IPv4,41.1,1626908400,1623801600
85.245.19.156,8333,IPv4,42.19230769230769,1626822000,1624060800
85.245.204.149,8333,IPv4,42.91304347826087,1626822000,1620000000
85.245.239.189,8333,IPv4,11713.879310344828,1671496200,1662940800
85.246.194.9,8333,IPv4,43.717948717948715,1671572700,1667001600
85.246.243.121,8333,IPv4,43.125,1671572700,1665100800
85.25.130.49,8333,IPv4,8.333333333333334,1626909300,1625875200
85.254.98.221,8333,IPv4,31.61413043478261,1671504300,1655164800
85.255.89.244,8333,IPv4,29.19327731092437,1671496200,1660867200
85.3.197.188,8333,IPv4,25.0,1671503400,1669334400
85.48.98.27,8333,IPv4,50.166666666666664,1671505200,1670976000
85.5.198.124,8333,IPv4,20.0,1626821100,1626307200
85.52.185.29,8666,IPv4,48.66225165562914,1671496200,1644969600
85.58.120.201,8333,IPv4,50.01898734177215,1626821100,1595203200
85.70.156.209,8333,IPv4,35.1063829787234,1626846300,1622332800
85.70.179.198,8333,IPv4,16.03448275862069,1671496200,1655337600
85.72.104.61,8333,IPv4,52.0,1671504300,1670976000
85.95.232.77,8333,IPv4,55.130434782608695,1626908400,1620345600
86.0.33.192,8333,IPv4,40.40833333333333,1626820200,1604966400
86.0.44.173,8333,IPv4,39.0,1626908400,1625788800
86.1.161.155,8333,IPv4,34.175,1626846300,1615766400
86.100.26.188,8333,IPv4,1295.5473251028807,1671571800,1641081600
86.101.200.121,8333,IPv4,45.56164383561644,1671495300,1664236800
86.105.24.193,8333,IPv4,12.4,1671503400,1670198400
86.106.143.143,55373,IPv4,95.4888888888889,1671496200,1639958400
86.107.187.54,8333,IPv4,61.45,1626846300,1612656000
86.111.48.71,8333,IPv4,35.114754098360656,1671572700,1660953600
86.111.48.72,8333,IPv4,34.85245901639344,1671495300,1660953600
86.111.88.138,8333,IPv4,34.0,1626908400,1626652800
86.12.72.113,8333,IPv4,33.574074074074076,1626908400,1621468800
86.127.128.235,8333,IPv4,36.9,1626846300,1625702400
86.132.208.148,8333,IPv4,26.976190476190474,1626846300,1611187200
86.134.100.165,8333,IPv4,27.857142857142858,1671572700,1669334400
86.134.132.61,8333,IPv4,29.0,1626909300,1626566400
86.136.104.17,8333,IPv4,25.0,1671495300,1670716800
86.137.132.40,8333,IPv4,26.0,1626843600,1626739200
86.137.166.128,8333,IPv4,20.0,1626909300,1625702400
86.14.39.167,8333,IPv4,207.6625,1626820200,1618963200
86.140.87.183,8333,IPv4,44.095238095238095,1626820200,1624492800
86.144.165.250,8333,IPv4,25.25,1671495300,1670457600
86.146.181.151,8333,IPv4,30.625,1626845400,1625961600
86.147.37.14,8333,IPv4,28.666666666666668,1671505200,1671235200
86.149.8.228,8901,IPv4,30.125,1671571800,1670803200
86.15.127.18,8333,IPv4,31.555555555555557,1626909300,1625788800
86.150.100.178,8333,IPv4,31.75,1671504300,1671148800
86.150.209.71,8333,IPv4,24.666666666666668,1626845400,1626566400
86.155.4.132,8333,IPv4,30.0,1671496200,1671062400
86.162.136.174,8333,IPv4,24.736842105263158,1626909300,1624752000
86.162.147.136,8333,IPv4,20.8,1626845400,1626393600
86.166.207.252,8901,IPv4,38.26923076923077,1626845400,1624060800
86.168.122.79,8333,IPv4,20.625,1626909300,1625875200
86.169.28.25,8333,IPv4,27.333333333333332,1671504300,1667865600
86.17.102.170,8333,IPv4,29.3,1626820200,1624579200
86.17.240.196,8333,IPv4,72.8859649122807,1671504300,1660867200
86.170.46.49,8444,IPv4,20.818181818181817,1626845400,1625616000
86.170.48.31,8333,IPv4,38.26966292134831,1671573600,1663804800
86.171.133.130,8333,IPv4,29.428571428571427,1671571800,1670889600
86.175.202.14,8333,IPv4,28.055555555555557,1626908400,1624320000
86.177.176.119,8333,IPv4,51.666666666666664,1626845400,1626566400
86.18.34.243,8333,IPv4,31.524725274725274,1671505200,1639958400
86.180.64.110,8333,IPv4,32.61538461538461,1626846300,1624924800
86.180.64.233,8333,IPv4,26.05,1671496200,1666224000
86.186.21.204,8333,IPv4,31.134328358208954,1671571800,1665705600
86.190.92.175,8333,IPv4,44.333333333333336,1671505200,1671235200
86.195.21.125,8333,IPv4,20.563636363636363,1671496200,1666396800
86.196.91.106,8333,IPv4,1566.2,1626845400,1625961600
86.20.50.170,8333,IPv4,67.05263157894737,1626845400,1622764800
86.200.4.225,8333,IPv4,4625.492307692308,1626845400,1619568000
86.210.240.105,8333,IPv4,54.333333333333336,1671504300,1669507200
86.22.20.13,8333,IPv4,35.82608695652174,1671505200,1665532800
86.221.180.131,8333,IPv4,24.266666666666666,1671496200,1670198400
86.23.0.102,8333,IPv4,40.875,1626909300,1625875200
86.23.4.8,8333,IPv4,31.815533980582526,1626845400,1617235200
86.238.57.13,8333,IPv4,23.576923076923077,1671505200,1669248000
86.24.173.237,8333,IPv4,37.0,1626821100,1625961600
86.25.113.181,8333,IPv4,40.09375,1626821100,1623369600
86.27.111.103,8333,IPv4,36.75,1671504300,1668816000
86.27.168.189,8333,IPv4,36.64,1671495300,1667001600
86.28.216.146,8333,IPv4,45.57575757575758,1671572700,1662940800
86.3.128.6,8333,IPv4,36.48888888888889,1671504300,1659312000
86.3.128.6,8334,IPv4,36.18518518518518,1671572700,1662681600
86.3.42.58,8333,IPv4,38.38461538461539,1626846300,1624147200
86.30.33.237,8333,IPv4,38.92307692307692,1671496200,1670371200
86.31.33.41,8333,IPv4,39.96551724137931,1671496200,1663113600
86.40.163.217,8333,IPv4,54.0,1626909300,1626566400
86.40.236.123,8333,IPv4,55.0,1671504300,1671235200
86.48.29.53,8333,IPv4,91.0,1671495300,1669766400
86.49.111.78,8333,IPv4,13.625,1626846300,1620000000
86.49.157.42,8333,IPv4,18.303571428571427,1626908400,1616630400
86.49.34.92,8333,IPv4,11.67741935483871,1671573600,1666137600
86.52.44.102,8333,IPv4,51.63392857142857,1626846300,1605484800
86.57.159.36,8333,IPv4,32.55555555555556,1626909300,1625702400
86.61.74.203,8333,IPv4,28.85164835164835,1671504300,1639958400
86.71.47.11,8333,IPv4,21.84431137724551,1671495300,1656979200
86.74.236.129,8333,IPv4,36.666666666666664,1626821100,1623628800
86.76.7.132,8333,IPv4,33.205128205128204,1626845400,1623110400
86.8.113.40,8333,IPv4,43.0,1626820200,1625529600
86.8.156.19,8333,IPv4,37.42307692307692,1671572700,1664755200
86.8.4.17,8333,IPv4,48.605442176870746,1671496200,1657670400
86.81.35.251,8333,IPv4,15.5,1626820200,1626048000
86.82.214.134,8333,IPv4,14.173076923076923,1626909300,1617148800
86.83.114.162,8333,IPv4,14.0,1671571800,1671408000
86.83.47.242,8333,IPv4,15.190909090909091,1671504300,1661299200
86.84.198.19,8333,IPv4,16.076923076923077,1671496200,1639958400
86.84.77.184,8333,IPv4,126.06406685236769,1671572700,1639958400
86.87.32.31,8333,IPv4,12.0,1626908400,1626480000
86.87.91.133,8333,IPv4,35.70542635658915,1626822000,1614643200
86.88.27.123,8333,IPv4,19.60989010989011,1671496200,1639958400
86.89.115.30,8333,IPv4,14.75,1671572700,1664064000
86.89.140.47,8333,IPv4,18.858823529411765,1671504300,1664150400
86.89.171.96,8333,IPv4,21.0,1671571800,1671062400
86.89.2.205,8333,IPv4,16.318367346938775,1671496200,1649548800
86.89.51.161,8333,IPv4,17.507751937984494,1671505200,1648080000
86.89.77.44,8333,IPv4,14.488636363636363,1671496200,1639958400
86.9.93.60,8333,IPv4,36.583333333333336,1626820200,1625443200
86.90.214.244,8333,IPv4,15.125,1671495300,1670803200
86.93.174.20,8333,IPv4,16.912371134020617,1671571800,1654732800
86.93.187.161,8333,IPv4,13.75,1671496200,1670803200
86.95.8.249,8333,IPv4,16.565826330532214,1671496200,1639958400
87.102.15.103,8333,IPv4,28.689655172413794,1671504300,1668384000
87.103.14.238,8333,IPv4,46.916666666666664,1626821100,1624147200
87.106.112.167,8333,IPv4,5.481751824817518,1671496200,1659657600
87.115.16.176,8333,IPv4,37.833333333333336,1671496200,1670976000
87.117.3.8,8333,IPv4,66.5,1626909300,1620950400
87.118.116.237,8333,IPv4,24.5,1626820200,1624665600
87.119.188.12,8333,IPv4,29.58139534883721,1671495300,1660348800
87.120.8.5,20008,IPv4,33.46531791907515,1626908400,1595289600
87.121.249.146,8333,IPv4,260.192,1671504300,1660694400
87.121.37.156,8333,IPv4,31.11111111111111,1626909300,1595289600
87.121.72.91,8333,IPv4,257.2,1671504300,1662768000
87.132.89.75,8333,IPv4,31.666666666666668,1671505200,1670976000
87.135.10.9,8333,IPv4,33.208333333333336,1626846300,1624233600
87.139.127.162,8333,IPv4,738.8061224489796,1671496200,1661904000
87.142.242.129,8333,IPv4,10.0,1671496200,1671321600
87.143.158.6,8333,IPv4,9.0,1671571800,1671408000
87.145.171.175,8333,IPv4,15.0,1671504300,1671235200
87.147.64.160,8333,IPv4,14.142857142857142,1626820200,1626134400
87.147.67.218,8333,IPv4,13.638461538461538,1671504300,1660262400
87.149.211.2,8333,IPv4,14.333333333333334,1626846300,1626566400
87.151.12.39,8333,IPv4,24.18032786885246,1671572700,1666137600
87.151.152.239,8333,IPv4,14.4,1671496200,1671062400
87.151.69.138,8333,IPv4,15.5,1626821100,1626220800
87.151.8.198,8333,IPv4,23.553846153846155,1626845400,1620864000
87.154.210.98,8333,IPv4,19.0,1626820200,1626566400
87.155.202.251,8333,IPv4,12.142857142857142,1626821100,1626134400
87.158.238.179,8333,IPv4,12.0,1671496200,1671408000
87.163.194.63,8333,IPv4,20.857142857142858,1626845400,1626220800
87.165.241.234,8333,IPv4,19.272727272727273,1626845400,1625616000
87.166.35.118,8333,IPv4,19.0,1671496200,1671408000
87.172.234.135,8333,IPv4,50.857142857142854,1626909300,1624492800
87.176.95.9,8333,IPv4,8.0,1671496200,1670457600
87.179.193.165,8333,IPv4,9.0,1671504300,1671408000
87.18.68.30,8333,IPv4,45.4,1671571800,1670630400
87.180.190.246,8333,IPv4,12.2,1671504300,1670630400
87.180.254.71,8333,IPv4,20.125,1626820200,1624924800
87.191.201.66,8333,IPv4,19.178571428571427,1671572700,1669075200
87.197.134.146,8333,IPv4,32.32692307692308,1671495300,1664496000
87.197.141.219,8333,IPv4,30.304347826086957,1671504300,1669507200
87.206.227.194,8333,IPv4,34.55555555555556,1626821100,1624838400
87.207.69.129,8333,IPv4,60.6,1626821100,1625961600
87.208.118.34,8333,IPv4,17.916666666666668,1671495300,1665792000
87.210.203.211,8333,IPv4,17.893617021276597,1671496200,1667433600
87.212.105.57,8333,IPv4,19.583333333333332,1671505200,1669420800
87.222.233.80,8333,IPv4,51.0,1626821100,1625875200
87.228.184.201,8333,IPv4,102.35353535353535,1671504300,1662940800
87.236.195.198,8333,IPv4,9.006369426751592,1671495300,1657497600
87.236.196.221,8333,IPv4,8.622093023255815,1671505200,1655683200
87.240.67.114,8333,IPv4,24.0625,1671496200,1670112000
87.243.154.70,8333,IPv4,27.0,1671571800,1666828800
87.244.66.163,8333,IPv4,36.083333333333336,1671495300,1670457600
87.246.46.132,8333,IPv4,3468.035714285714,1626845400,1623628800
87.251.164.39,8333,IPv4,68.21167883211679,1626820200,1614297600
87.62.101.114,8333,IPv4,31.06896551724138,1626908400,1618876800
87.65.195.214,8333,IPv4,23.013698630136986,1626846300,1613952000
87.75.105.186,8333,IPv4,34.5,1626846300,1626480000
87.78.128.226,8333,IPv4,35.84455958549223,1671505200,1653264000
87.78.15.232,8333,IPv4,15.2,1626822000,1626307200
87.79.42.248,8334,IPv4,13.714285714285714,1626846300,1626134400
87.79.74.190,8333,IPv4,28.11111111111111,1671496200,1666742400
87.79.94.221,8333,IPv4,33.669444444444444,1671504300,1639958400
87.95.219.163,8333,IPv4,30.654205607476637,1626846300,1616976000
87.97.29.181,8333,IPv4,34.5,1671505200,1671321600
87.98.143.87,8333,IPv4,13.18732782369146,1671496200,1639958400
87.98.218.138,8333,IPv4,13.0,1671571800,1668384000
88.10.173.119,8333,IPv4,49.32432432432432,1671496200,1665100800
88.100.198.253,8333,IPv4,22.600558659217878,1671496200,1639958400
88.112.106.7,8333,IPv4,73.74712643678161,1626846300,1618617600
88.115.110.150,8333,IPv4,37.97435897435897,1626909300,1609200000
88.115.212.199,8333,IPv4,52.666666666666664,1626821100,1624406400
88.119.128.36,8333,IPv4,31.36111111111111,1626909300,1623196800
88.119.197.200,8333,IPv4,30.0,1626846300,1626134400
88.119.220.136,8333,IPv4,30.95731707317073,1626845400,1611619200
88.129.253.94,8333,IPv4,32.55029585798817,1626820200,1595203200
88.134.149.7,8333,IPv4,33.7906976744186,1626846300,1607040000
88.134.46.89,8335,IPv4,20.866666666666667,1671496200,1670198400
88.137.109.62,8333,IPv4,19.166666666666668,1671496200,1667520000
88.142.221.215,8333,IPv4,24.75,1626821100,1625270400
88.142.48.118,8333,IPv4,18.181818181818183,1671496200,1670544000
88.147.244.250,8333,IPv4,92.49346405228758,1626846300,1599091200
88.15.203.240,8333,IPv4,44.75,1626846300,1626134400
88.151.101.14,5000,IPv4,20.428571428571427,1671496200,1651881600
88.151.101.253,5000,IPv4,20.06280193236715,1671495300,1653436800
88.152.232.23,8333,IPv4,28.26,1671504300,1667174400
88.159.16.82,8333,IPv4,24.065934065934066,1671504300,1655510400
88.159.252.111,8333,IPv4,15.833333333333334,1671496200,1668124800
88.166.228.28,8333,IPv4,270.9268292682927,1671571800,1662249600
88.18.4.48,8333,IPv4,55.0,1671503400,1671408000
88.193.166.144,8333,IPv4,43.94117647058823,1671496200,1669420800
88.196.252.91,8333,IPv4,41.94117647058823,1626821100,1624838400
88.198.10.239,8333,IPv4,1.0,1626820200,1626393600
88.198.14.120,8333,IPv4,192.4967320261438,1671572700,1644105600
88.198.156.189,8333,IPv4,23.23076923076923,1671496200,1663372800
88.198.16.108,8333,IPv4,1.174757281553398,1626846300,1608422400
88.198.207.38,8333,IPv4,2.25,1626822000,1606176000
88.198.219.5,8333,IPv4,1.7416666666666667,1626820200,1610582400
88.198.221.246,8333,IPv4,1.0,1626845400,1625616000
88.198.24.247,8333,IPv4,1.0,1626821100,1595203200
88.198.33.241,8333,IPv4,3.025787965616046,1626820200,1595203200
88.198.37.38,8333,IPv4,2.973684210526316,1626821100,1602892800
88.198.38.185,8333,IPv4,10.071022727272727,1626846300,1595289600
88.198.39.205,8333,IPv4,14.386819484240688,1626820200,1595203200
88.198.40.131,8333,IPv4,3.110497237569061,1671496200,1639958400
88.198.40.175,8333,IPv4,2.9958847736625516,1626845400,1605139200
88.198.43.231,8333,IPv4,2.621468926553672,1626845400,1595289600
88.198.44.44,8333,IPv4,2.99644128113879,1626821100,1601510400
